"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Jan 14, 2015","North Korea publicly denies being behind Sony hack, demands U.S. provide evidence.","93","394","324","https://pbs.twimg.com/card_img/1335384156230963200/CTdKdjoz?format=jpg&name=small","https://pbs.twimg.com/card_img/1335384156230963200/CTdKdjoz?format=jpg&name=small","http://t.co/gt75zA3EY8?amp=1","1"
"","North Korea denies being behind Sony hack - CNN","","North Korea publicly denies being behind Sony hack, demands U.S. provide evidence.","93","394","324","https://pbs.twimg.com/card_img/1335384156230963200/CTdKdjoz?format=jpg&name=small","https://pbs.twimg.com/card_img/1335384156230963200/CTdKdjoz?format=jpg&name=small","http://t.co/gt75zA3EY8?amp=1","1"
"","North Korea insists it had nothing to do with the computer hack at Sony and wants the United States, which has blamed North Korea, to provide evidence.","","North Korea publicly denies being behind Sony hack, demands U.S. provide evidence.","93","394","324","https://pbs.twimg.com/card_img/1335384156230963200/CTdKdjoz?format=jpg&name=small","https://pbs.twimg.com/card_img/1335384156230963200/CTdKdjoz?format=jpg&name=small","http://t.co/gt75zA3EY8?amp=1","1"
"","cnn.com","","North Korea publicly denies being behind Sony hack, demands U.S. provide evidence.","93","394","324","https://pbs.twimg.com/card_img/1335384156230963200/CTdKdjoz?format=jpg&name=small","https://pbs.twimg.com/card_img/1335384156230963200/CTdKdjoz?format=jpg&name=small","http://t.co/gt75zA3EY8?amp=1","1"
"","CNN Breaking News","Jan 14, 2015","Report: John Boehner’s former bartender made plans to poison House speaker’s drink.","212","739","535","","","","1"
"","CNN Breaking News","Jan 13, 2015","Judge dismisses domestic assault charges against U.S. soccer star Hope Solo.","111","411","520","","","","1"
"","CNN Breaking News","Jan 13, 2015","Mitt Romney conveys interest in presidential bid; RNC invites him to speak Friday.","99","221","295","https://pbs.twimg.com/media/B7RC7iQCEAIFmji?format=jpg&name=small","","","1"
"","CNN Breaking News","Jan 13, 2015","Man freed by DNA evidence after 20 years in prison dies a year later.","149","943","540","","","","1"
"","CNN Breaking News","Jan 13, 2015","attackers' encounter with police car.","30","160","121","https://pbs.twimg.com/card_img/1334773176870588417/xSpsYdJo?format=jpg&name=small","https://pbs.twimg.com/card_img/1334773176870588417/xSpsYdJo?format=jpg&name=small","http://t.co/61OEos5bMB?amp=1","1"
"","New video purportedly shows Kouachi brothers after attack - CNN Video","","attackers' encounter with police car.","30","160","121","https://pbs.twimg.com/card_img/1334773176870588417/xSpsYdJo?format=jpg&name=small","https://pbs.twimg.com/card_img/1334773176870588417/xSpsYdJo?format=jpg&name=small","http://t.co/61OEos5bMB?amp=1","1"
"","New video recently surfaced shows another angle of the aftermath of the Charlie Hebdo shooting.","","attackers' encounter with police car.","30","160","121","https://pbs.twimg.com/card_img/1334773176870588417/xSpsYdJo?format=jpg&name=small","https://pbs.twimg.com/card_img/1334773176870588417/xSpsYdJo?format=jpg&name=small","http://t.co/61OEos5bMB?amp=1","1"
"","cnn.com","","attackers' encounter with police car.","30","160","121","https://pbs.twimg.com/card_img/1334773176870588417/xSpsYdJo?format=jpg&name=small","https://pbs.twimg.com/card_img/1334773176870588417/xSpsYdJo?format=jpg&name=small","http://t.co/61OEos5bMB?amp=1","1"
