"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"1","An Egyptian court has sentenced 71 people to life in prison for their role in the August 2013 burning of a Christian church in Egypt, state news reports.","","71 get life sentences for torching church in Egypt.","31","306","353","","","","1"
"1","cnn.com","","71 get life sentences for torching church in Egypt.","31","306","353","","","","1"
"1","CNN Breaking News","Apr 29, 2015","Iranian foreign minister says he hopes jailed American reporter Jason Rezaian is cleared.","25","149","185","https://pbs.twimg.com/card_img/1333492609000550402/_YooOw4Q?format=jpg&name=small","https://pbs.twimg.com/card_img/1333492609000550402/_YooOw4Q?format=jpg&name=small","http://t.co/Zeyn79uKpP?amp=1","1"
"1","Iran official hopes jailed reporter is cleared - CNNPolitics","","Iranian foreign minister says he hopes jailed American reporter Jason Rezaian is cleared.","25","149","185","https://pbs.twimg.com/card_img/1333492609000550402/_YooOw4Q?format=jpg&name=small","https://pbs.twimg.com/card_img/1333492609000550402/_YooOw4Q?format=jpg&name=small","http://t.co/Zeyn79uKpP?amp=1","1"
"1","Iranian Foreign Minister Mohammad Zarif said he hopes Washington Post reporter Jason Rezaian, now held in Iran will be cleared of the charges he faces.","","Iranian foreign minister says he hopes jailed American reporter Jason Rezaian is cleared.","25","149","185","https://pbs.twimg.com/card_img/1333492609000550402/_YooOw4Q?format=jpg&name=small","https://pbs.twimg.com/card_img/1333492609000550402/_YooOw4Q?format=jpg&name=small","http://t.co/Zeyn79uKpP?amp=1","1"
"1","cnn.com","","Iranian foreign minister says he hopes jailed American reporter Jason Rezaian is cleared.","25","149","185","https://pbs.twimg.com/card_img/1333492609000550402/_YooOw4Q?format=jpg&name=small","https://pbs.twimg.com/card_img/1333492609000550402/_YooOw4Q?format=jpg&name=small","http://t.co/Zeyn79uKpP?amp=1","1"
"1","CNN Breaking News","Apr 29, 2015","1.7 million children in Nepal are in urgent need of aid following Saturday's earthquake, UNICEF says.","29","905","475","","","","1"
"1","CNN Breaking News","Apr 29, 2015","Police: British TV star Jimmy Savile abused 22 students at same school in the 1970s.","19","200","208","","","","1"
"1","Police: Jimmy Savile abused 22 students at school - CNN","","Police: British TV star Jimmy Savile abused 22 students at same school in the 1970s.","19","200","208","","","","1"
"1","Late TV star Jimmy Savile abused at least 22 pupils and a visitor at a girls' school in southeast England in the 1970s, a report by Surrey Police said.","","Police: British TV star Jimmy Savile abused 22 students at same school in the 1970s.","19","200","208","","","","1"
"1","cnn.com","","Police: British TV star Jimmy Savile abused 22 students at same school in the 1970s.","19","200","208","","","","1"
"1","CNN Breaking News","Apr 29, 2015","Rescuers in Nepal pulled man from wreckage of building where he was stuck for 80 hours after quake that hit Saturday.","18","446","558","","","","1"
"1","CNN Breaking News","Apr 29, 2015","At least 2 shot in separate Ferguson shootings as hundreds protest. Police note sure if they're linked to protests.","50","392","314","https://pbs.twimg.com/card_img/1335141450640551937/WD24P1yZ?format=jpg&name=small","https://pbs.twimg.com/card_img/1335141450640551937/WD24P1yZ?format=jpg&name=small","http://t.co/UyxMG0FKcK?amp=1","1"
"1","2 people shot in Ferguson as new protests break out - CNN","","At least 2 shot in separate Ferguson shootings as hundreds protest. Police note sure if they're linked to protests.","50","392","314","https://pbs.twimg.com/card_img/1335141450640551937/WD24P1yZ?format=jpg&name=small","https://pbs.twimg.com/card_img/1335141450640551937/WD24P1yZ?format=jpg&name=small","http://t.co/UyxMG0FKcK?amp=1","1"
"1","At least two people were shot in separate shootings in Ferguson, Missouri, on late Tuesday and early Wednesday.","","At least 2 shot in separate Ferguson shootings as hundreds protest. Police note sure if they're linked to protests.","50","392","314","https://pbs.twimg.com/card_img/1335141450640551937/WD24P1yZ?format=jpg&name=small","https://pbs.twimg.com/card_img/1335141450640551937/WD24P1yZ?format=jpg&name=small","http://t.co/UyxMG0FKcK?amp=1","1"
