"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Retweets","tweets_Likes","tweets_Replies","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Mar 13, 2011","State Department spokesman P.J. Crowley stepping down, officials say. http://on.cnn.com/hI4Glz","96","18","","","","","1"
"","CNN Breaking News","Mar 13, 2011","rises to 1,597, police say. http://on.cnn.com/fA8njR","596","24","","","","","1"
"","CNN Breaking News","Mar 13, 2011","casualties, survivors. http://on.cnn.com/hXuQRx","106","18","","","","","1"
"","CNN Breaking News","Mar 13, 2011","rises to 1,353, police say. http://on.cnn.com/fA8njR","550","22","","","","","1"
"","CNN Breaking News","Mar 13, 2011",". http://on.cnn.com/fA8njR","629","31","","","","","1"
"","CNN Breaking News","Mar 13, 2011","zone. http://on.cnn.com/fA8njR","266","25","","","","","1"
"","CNN Breaking News","Mar 13, 2011",", ambassador says. http://on.cnn.com/h1AL4F","213","18","","","","","1"
"","CNN Breaking News","Mar 13, 2011","Gadhafi forces retake rebel town, state TV claims. http://goo.gl/fb/F8mVc","100","11","","","","","1"
"","CNN Breaking News","Mar 13, 2011",". http://on.cnn.com/fA8njR","125","19","","","","","1"
"","CNN Breaking News","Mar 13, 2011","death toll rises to 1,217, hundreds more missing. http://on.cnn.com/h1AL4F","551","17","","","","","1"
"","CNN Breaking News","Mar 13, 2011","help to Japan. http://on.cnn.com/hUZn5f","128","10","","","","","1"
"","CNN Breaking News","Mar 13, 2011",". http://on.cnn.com/fA8njR","150","21","","","","","1"
"","CNN Breaking News","Mar 13, 2011","in next three days. http://on.cnn.com/fA8njR","1.1K","46","","","","","1"
"","CNN Breaking News","Mar 13, 2011",", according to Japan authorities.","710","26","","","","","1"
"","CNN Breaking News","Mar 13, 2011","advisories, according to statement issued Sunday. http://on.cnn.com/fA8njR","137","10","","","","","1"
"","CNN Breaking News","Mar 13, 2011","advisories from local officials prompted by aftershocks. http://on.cnn.com/fA8njR","247","29","","","","","1"
"","CNN Breaking News","Mar 13, 2011","damaged nuclear plant in Japan. http://on.cnn.com/fA8njR","268","24","","","","","1"
"","CNN Breaking News","Mar 13, 2011",". http://on.cnn.com/etT1tI","301","16","","","","","1"
"","CNN Breaking News","Mar 13, 2011","to 801. http://on.cnn.com/fA8njR","487","24","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/fyrSuV","825","74","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/gzqBrm","379","28","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/gzqBrm","385","26","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/fyrSuV","620","42","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/ih1cEM","298","34","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/fyrSuV","825","74","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/gzqBrm","379","28","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/gzqBrm","385","26","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/fyrSuV","620","42","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/ih1cEM","298","34","","","","","1"
"","CNN Breaking News","Mar 13, 2011","http://on.cnn.com/fyrSuV","455","30","","","","","1"
"","CNN Breaking News","Mar 13, 2011","relief effort http://on.cnn.com/gvFERJ","289","38","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/fyrSuV","653","26","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/gzqBrm","835","36","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/ePqCuo","158","16","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/gzqBrm","293","19","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/fyrSuV","569","37","","","","","1"
"","CNN Breaking News","Mar 12, 2011","Here are ways you can help victims of the earthquake and tsunami in Japan http://on.cnn.com/eA8uKf","964","67","","","","","1"
"","CNN Breaking News","Mar 12, 2011","Cuba sentences American to prison for working on ""subversive"" project http://on.cnn.com/hG22E5","64","13","","","","","1"
"","CNN Breaking News","Mar 12, 2011","toll much higher http://on.cnn.com/fyrSuV","566","22","","","","","1"
"","CNN Breaking News","Mar 12, 2011","Al-Jazeera cameraman killed in ambush in Libya, the network reports http://on.cnn.com/gwxX0Z","236","11","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/gzqBrm","880","62","","","","","1"
"","CNN Breaking News","Mar 12, 2011","Arab League unanimously backs imposing no-fly zone over Libya, Oman's foreign minister says. http://on.cnn.com/gkYJQZ","177","14","","","","","1"
"","CNN Breaking News","Mar 12, 2011",". http://on.cnn.com/gzqBrm","582","30","","","","","1"
"","CNN Breaking News","Mar 12, 2011",". http://on.cnn.com/gvFERJ","329","18","","","","","1"
"","CNN Breaking News","Mar 12, 2011","hits near east coast of Japan's largest island, Honshu -- latest in series of aftershocks. http://on.cnn.com/gzqBrm","655","19","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/gzqBrm","920","34","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/gzqBrm","664","48","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/fyrSuV","199","14","","","","","1"
"","CNN Breaking News","Mar 12, 2011",", Japanese broadcaster NHK reports. http://on.cnn.com/fyrSuV","879","25","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/ePqCuo","342","26","","","","","1"
"","CNN Breaking News","Mar 12, 2011","aftershocks jolt Japan. Four were magnitude 6.0 or above, USGS says. http://on.cnn.com/gzqBrm","328","18","","","","","1"
"","CNN Breaking News","Mar 12, 2011","2 men with ties to Mubarak arrested in notorious Cairo horse and camel assault in Tahrir Square. http://on.cnn.com/hkaAdQ","106","21","","","","","1"
"","CNN Breaking News","Mar 12, 2011","13 people killed in tour bus accident in the Bronx, N.Y. Fire Department spokesman says. http://on.cnn.com/dRfPkC","184","13","","","","","1"
"","CNN Breaking News","Mar 12, 2011","Israeli family of five killed in West Bank 'terror attack,' military says. http://on.cnn.com/fP1Btz","82","12","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/gzqBrm","487","28","","","","","1"
"","CNN Breaking News","Mar 12, 2011","after reports of radiation leak. http://on.cnn.com/gzqBrm","415","17","","","","","1"
"","CNN Breaking News","Mar 12, 2011","victims amid devastation. http://on.cnn.com/fyrSuV","173","17","","","","","1"
"","CNN Breaking News","Mar 12, 2011","Report: Workers injured in blast near Japanese nuclear plant http://on.cnn.com/ePqCuo","303","22","","","","","1"
"","CNN Breaking News","Mar 12, 2011","-hit Fukushima nuclear plant http://on.cnn.com/gzqBrm","901","44","","","","","1"
"","CNN Breaking News","Mar 12, 2011","nuclear plant. Check blog for latest updates. http://on.cnn.com/gzqBrm","364","18","","","","","1"
"","CNN Breaking News","Mar 12, 2011","moved Japan coast 8 feet http://on.cnn.com/gEadXv","1.2K","77","","","","","1"
"","CNN Breaking News","Mar 12, 2011",", says U.S. Forces Japan official. http://on.cnn.com/gGU4MO","434","40","","","","","1"
"","CNN Breaking News","Mar 12, 2011","survivors pack roads, stores outside hard-hit area http://on.cnn.com/hmX07G","98","17","","","","","1"
"","CNN Breaking News","Mar 12, 2011","toll grows by hour, Japan Ambassador Fujisaki says","868","34","","","","","1"
"","CNN Breaking News","Mar 12, 2011","approaches http://on.cnn.com/hQmkLS","450","40","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/fJVx1O","246","17","","","","","1"
"","CNN Breaking News","Mar 12, 2011","damage http://on.cnn.com/fk6dJY","358","21","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/fJVx1O","855","33","","","","","1"
"","CNN Breaking News","Mar 12, 2011","approaches http://on.cnn.com/hQmkLS","450","40","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/fJVx1O","246","17","","","","","1"
"","CNN Breaking News","Mar 12, 2011","damage http://on.cnn.com/fk6dJY","358","21","","","","","1"
"","CNN Breaking News","Mar 12, 2011","http://on.cnn.com/fJVx1O","855","33","","","","","1"
"","CNN Breaking News","Mar 12, 2011","Officials order valve opened at Japan nuclear power plant to relieve pressure http://on.cnn.com/fJVx1O","270","21","","","","","1"
"","CNN Breaking News","Mar 12, 2011",", Kyodo reports http://on.cnn.com/fJVx1O","471","21","","","","","1"
"","CNN Breaking News","Mar 12, 2011","aftermath http://on.cnn.com/gGU4MO","244","16","","","","","1"
"","CNN Breaking News","Mar 11, 2011","http://on.cnn.com/fpDHPy","282","18","","","","","1"
"","CNN Breaking News","Mar 11, 2011","http://on.cnn.com/dH438i","168","13","","","","","1"
"","CNN Breaking News","Mar 11, 2011","relief supplies in Singapore http://on.cnn.com/h2HXSk","154","18","","","","","1"
"","CNN Breaking News","Mar 11, 2011","in Northern California http://on.cnn.com/hQmkLS","536","56","","","","","1"
"","CNN Breaking News","Mar 11, 2011","warning to alert, urges coastal residents to evacuate http://on.cnn.com/hQmkLS","346","15","","","","","1"
"","CNN Breaking News","Mar 11, 2011","NFL players' move expected to push labor impasse into the court room http://on.cnn.com/dIguyp","74","11","","","","","1"
"","CNN Breaking News","Mar 11, 2011","NFL Players Association files paperwork to decertify as a union http://on.cnn.com/dIguyp","218","14","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Here's how you can help victims of the earthquake and tsunami in Japan http://on.cnn.com/eA8uKf","1.2K","80","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Radiation 8 times normal near Fukushima nuclear plant, Japan nuclear agency says http://on.cnn.com/hQmkLS","952","73","","","","","1"
"","CNN Breaking News","Mar 11, 2011","off Honshu -- latest aftershock from 8.9 quake in northeast Japan http://on.cnn.com/hQmkLS","423","17","","","","","1"
"","CNN Breaking News","Mar 11, 2011","http://on.cnn.com/hQmkLS","1.1K","32","","","","","1"
"","CNN Breaking News","Mar 11, 2011","waves http://on.cnn.com/fk6dJY","214","26","","","","","1"
"","CNN Breaking News","Mar 11, 2011","USGS: Estimated 6.2-magnitude earthquake strikes Nagano and Niigata, Japan. http://on.cnn.com/hQmkLS","607","13","","","","","1"
"","CNN Breaking News","Mar 11, 2011",". http://on.cnn.com/h2HXSk","115","24","","","","","1"
"","CNN Breaking News","Mar 11, 2011",". http://on.cnn.com/hQmkLS","513","30","","","","","1"
"","CNN Breaking News","Mar 11, 2011","in Japan. http://www.cnn.com/POLITICS/","159","18","","","","","1"
"","CNN Breaking News","Mar 11, 2011",", Kyodo News Agency reports. http://on.cnn.com/hQmkLS","446","19","","","","","1"
"","CNN Breaking News","Mar 11, 2011","damage. http://on.cnn.com/fk6dJY","190","13","","","","","1"
"","CNN Breaking News","Mar 11, 2011",", minister says. http://on.cnn.com/fJVx1O","380","19","","","","","1"
"","CNN Breaking News","Mar 11, 2011","evacuation orders lifted for Hawaii. http://on.cnn.com/hQmkLS","463","16","","","","","1"
"","CNN Breaking News","Mar 11, 2011","questions anwered: http://on.cnn.com/i20jjn","122","15","","","","","1"
"","CNN Breaking News","Mar 11, 2011","governor signs bill curbing collective-bargaining rights. http://www.cnn.com/POLITICS/","64","12","","","","","1"
"","CNN Breaking News","Mar 11, 2011","live blog: Latest news, videos http://on.cnn.com/hQmkLS","175","20","","","","","1"
"","CNN Breaking News","Mar 11, 2011",". http://on.cnn.com/g9kHAT","160","18","","","","","1"
"","CNN Breaking News","Mar 11, 2011",". http://on.cnn.com/hQmkLS","783","28","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Doctors say wounded Rep. Giffords' recovery ""remarkable."" http://on.cnn.com/gfhHpy","88","21","","","","","1"
"","CNN Breaking News","Mar 11, 2011",". http://on.cnn.com/hQmkLS","583","19","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Report: Dam breaks in Fukushima prefecture, Japan, washing away scores of homes. http://on.cnn.com/hQmkLS","598","25","","","","","1"
"","CNN Breaking News","Mar 11, 2011","waves of nearly 7 feet reported at harbor in Maui, Hawaii. http://on.cnn.com/hQmkLS","1.1K","43","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Japan earthquake, tsunami live blog: Latest news, videos http://on.cnn.com/hQmkLS","418","34","","","","","1"
"","CNN Breaking News","Mar 11, 2011",". http://on.cnn.com/hQmkLS","1.8K","77","","","","","1"
"","CNN Breaking News","Mar 11, 2011","First tsunami waves reach Hawaiian Islands following a Japan earthquake. http://on.cnn.com/hQmkLS","903","35","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Rebel positions in the Libyan city of Ras Lanuf under heavy bombardment. http://on.cnn.com/gvhoBI","75","14","","","","","1"
"","CNN Breaking News","Mar 11, 2011","All airports in Hawaii reported closed in aftermath of major quake, tsunami. http://on.cnn.com/hQmkLS","624","23","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Waves from tsunami caused by Japan quake could wash over entire islands in the Pacific, aid agencies warn. http://on.cnn.com/hQmkLS","1.4K","57","","","","","1"
"","CNN Breaking News","Mar 11, 2011","U.S. Pacific Fleet ships to remain at Pearl Harbor, Hawaii, in aftermath of Japan quake, Navy says. http://on.cnn.com/hQmkLS","220","14","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Disaster in Japan live blog: Latest news, videos http://on.cnn.com/hQmkLS","450","42","","","","","1"
"","CNN Breaking News","Mar 11, 2011","quake http://on.cnn.com/hEJDJm","1.9K","63","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Rebel positions in the Libyan city of Ras Lanuf under heavy bombardment. http://on.cnn.com/gvhoBI","75","14","","","","","1"
"","CNN Breaking News","Mar 11, 2011","All airports in Hawaii reported closed in aftermath of major quake, tsunami. http://on.cnn.com/hQmkLS","624","23","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Waves from tsunami caused by Japan quake could wash over entire islands in the Pacific, aid agencies warn. http://on.cnn.com/hQmkLS","1.4K","57","","","","","1"
"","CNN Breaking News","Mar 11, 2011","U.S. Pacific Fleet ships to remain at Pearl Harbor, Hawaii, in aftermath of Japan quake, Navy says. http://on.cnn.com/hQmkLS","220","14","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Disaster in Japan live blog: Latest news, videos http://on.cnn.com/hQmkLS","450","42","","","","","1"
"","CNN Breaking News","Mar 11, 2011","quake http://on.cnn.com/hEJDJm","1.9K","63","","","","","1"
"","CNN Breaking News","Mar 11, 2011","'s house for weapons http://on.cnn.com/id7Bh3","231","22","","","","","1"
"","CNN Breaking News","Mar 11, 2011","Massive quake hits Japan, tsunami warnings issued http://on.cnn.com/dH438i","2K","40","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Army disciplines nine officers for failing to warn of problems with Maj. Nidal Hassan before he went to Fort Hood. http://on.cnn.com/ij798k","79","23","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Rep. Giffords plans to attend April 19 launch of space shuttle Endeavor commanded by her husband, spokesman says. http://on.cnn.com/glndhO","207","21","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Wisconsin Assembly passes controversial bill that curtails most state workers’ bargaining rights. http://on.cnn.com/hn7yUq","144","14","","","","","1"
"","CNN Breaking News","Mar 10, 2011",", WH national security adviser says. http://on.cnn.com/guczjF","77","6","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Dow closes below 12,000 for first time since Jan. 31, posting steepest drop since August. http://on.cnn.com/gEydgD","98","9","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Charlie Sheen sues over ""Two and a Half Men"" dispute. http://on.cnn.com/fvhPYL","193","19","","","","","1"
"","CNN Breaking News","Mar 10, 2011","2 weeks to decide on plea deal in necklace theft case. http://on.cnn.com/hgQgF6","42","7","","","","","1"
"","CNN Breaking News","Mar 10, 2011","forces claim to have taken oil port of Ras Lanuf from opposition. http://on.cnn.com/eazQWW","39","6","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Report: Montreal cops investigating hockey hit. http://on.cnn.com/eVMuMt","137","15","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Ohio man is first executed with lone dose of pentobarbital. http://on.cnn.com/eYeRR1","57","15","","","","","1"
"","CNN Breaking News","Mar 10, 2011","capitol locked down as budget bill protestors demonstrate. http://on.cnn.com/geCL0A","108","7","","","","","1"
"","CNN Breaking News","Mar 10, 2011","pipeline bombing cuts flow of thousands of barrels of oil, ministry says. http://on.cnn.com/ehIYW4","103","9","","","","","1"
"","CNN Breaking News","Mar 10, 2011","military bombards opposition-held oil port of Ras Lanuf. http://on.cnn.com/eazQWW","45","5","","","","","1"
"","CNN Breaking News","Mar 10, 2011","announces plan to retire as political head of Tibetan exiled movement http://on.cnn.com/gnRWvC","530","50","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Fire that burned 1,800 acres near Albuquerque caused by car exhaust part http://on.cnn.com/ieJ5Tp","46","12","","","","","1"
"","CNN Breaking News","Mar 10, 2011","says http://on.cnn.com/hmgv09","55","11","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Assembly expected to take up altered budget bill Thursday morning http://on.cnn.com/hWGhVU","59","8","","","","","1"
"","CNN Breaking News","Mar 10, 2011","Senate cuts fiscal sections of budget bill, passes cuts to collective bargaining http://on.cnn.com/hWGhVU","152","10","","","","","1"
